status,measurement,scope,n,group,tensor_count,parameters,parameter_share_percent,nominal_bits_per_weight,distinct_bf16_symbols,empirical_bf16_symbol_h0_bpw,distinct_exponents,empirical_exponent_h0_bpw,idealized_8_plus_iid_exponent_h0_bpw,empirical_adjacent_exponent_h1_bpw,idealized_8_plus_finite_adjacent_exponent_bpw,manifest_sha256_verified
complete,measured full-model scan; n=1 checkpoint,full-model BF16 checkpoint scan,1,overall,291,8030261248,100.0,16.0,11103,10.548727666136333,63,2.616854881573726,10.616854881573726,2.6089778871873417,10.608977903763078,True
complete,measured full-model scan; n=1 checkpoint,full-model BF16 checkpoint scan,1,embedding,1,525336576,6.54196121117279,16.0,9158,10.513540540759134,55,2.590974871514817,10.590974871514817,2.5672681374173454,10.567268132530444,True
complete,measured full-model scan; n=1 checkpoint,full-model BF16 checkpoint scan,1,attention,128,1342177280,16.713992715171997,16.0,7163,10.672093308742046,37,2.7310962924110633,10.731096292411063,2.7074808411590134,10.707480837305482,True
complete,measured full-model scan; n=1 checkpoint,full-model BF16 checkpoint scan,1,mlp,96,5637144576,70.1987694037224,16.0,7684,10.509136878996316,38,2.581045493074523,10.581045493074523,2.579563843905498,10.579563843793572,True
complete,measured full-model scan; n=1 checkpoint,full-model BF16 checkpoint scan,1,norm,65,266240,0.003315458760028625,16.0,2013,7.911074247973241,25,1.364623264442777,9.364623264442777,0.7444428472553889,8.744551291941711,True
complete,measured full-model scan; n=1 checkpoint,full-model BF16 checkpoint scan,1,other,1,525336576,6.54196121117279,16.0,6479,10.5152546874026,33,2.5865910695075236,10.586591069507524,2.585976775187319,10.585976770264804,True
